IPI00169020	"OR52L1 Olfactory receptor OR11-50"	Receptors	GPCR;Olf	Valid	7	Y	n3-18c26/27o50-69i76-93o99-122i171-196o216-243i255-278o290-310i	6	20-42,54-76,91-113,131-153,196-218,233-255	7	o20-42i49-71o86-108i144-166o192-214i227-249o264-286i
IPI00303486	"OR52M1 Olfactory receptor 52M1"	Receptors	GPCR;Olf	Valid	7	0	o25-50i62-84o104-125i137-159o205-228i240-258o278-297i	8	1-23,29-51,67-89,104-126,145-166,206-228,244-266,277-298	7	o26-48i61-80o100-122i143-165o203-225i238-260o275-297i
IPI00169156	"OR52N1 Olfactory receptor 52N1"	Receptors	GPCR;Olf	Valid	7	0	o27-52i64-89o101-122i134-159o198-227i239-261o273-295i	7	1-23,27-49,65-87,108-130,205-227,242-264,268-290	7	o28-50i63-85o100-122i142-164o198-220i240-262o275-297i
IPI00176467	"OR52N2 Olfactory receptor 52N2"	Receptors	GPCR;Olf	Valid	7	0	o27-50i62-89o101-122i142-164o198-227i239-262o274-294i	6	31-53,65-87,104-126,205-227,243-265,269-291	7	o28-50i63-85o100-122i142-164o198-220i240-262o275-297i
IPI00375707	"OR52N4 Olfactory receptor 52N4"	Receptors	GPCR;Olf	Valid	7	0	o27-50i62-89o101-122i142-164o198-223i243-263o269-286i	6	30-52,67-89,103-125,205-227,242-264,269-291	7	o28-50i63-85o100-122i142-164o198-220i240-262o277-299i
IPI00303677	"OR52N5 Olfactory receptor 52N5"	Receptors	GPCR;Olf	Valid	7	0	o33-58i70-96o108-129i149-172o205-230i250-270o282-304i	8	4-26,35-57,72-94,115-137,151-172,191-213,249-271,281-303	7	o34-56i69-91o106-128i149-171o205-227i247-269o282-304i
IPI00303389	"OR52R1 olfactory receptor, family 52, subfamily R, member 1"	Receptors	GPCR;Olf	Valid	7	0	o107-130i142-160o180-210i222-239o282-307i327-347o353-374i	9	15-36,109-131,135-157,163-185,192-214,225-247,291-312,322-344,352-374	7	o106-128i141-160o180-202i215-237o282-304i325-344o354-376i
IPI00657988	"OR52W1 Seven transmembrane helix receptor"	Receptors	GPCR;Olf	Valid	7	0	o31-53i65-91o97-124i145-168o202-226i238-258o278-298i	7	33-55,67-89,104-126,146-168,214-236,246-268,276-298	7	o31-53i66-88o103-125i146-168o209-231i243-265o278-300i
IPI00303430	"OR56A1 Olfactory receptor OR11-75"	Receptors	GPCR;Olf	Valid	5	0	o34-54i66-93o99-115i208-232o252-271i	7	35-57,68-90,96-118,147-169,210-232,246-268,278-300	7	o34-56i68-90o105-127i147-169o207-229i242-264o279-301i
IPI00169157	"OR56A3 Olfactory receptor 56A3"	Receptors	GPCR;Olf	Valid	7	0	o31-51i63-91o103-124i144-166o208-230i242-264o276-298i	6	32-54,66-88,98-120,137-159,210-231,243-265	7	o35-57i69-91o101-123i144-166o204-226i246-268o278-300i
IPI00303432	"OR56A4 Olfactory receptor OR11-49"	Receptors	GPCR;Olf	Valid	8	0	i27-45o82-102i114-141o153-175i195-214o256-280i292-315o327-349i	7	28-50,82-104,113-135,148-170,191-213,258-280,293-315	7	i27-49o82-104i116-138o153-175i195-217o255-277i297-319o
IPI00375706	"OR56B1 olfactory receptor, family 56, subfamily B, member 1"	Receptors	GPCR;Olf	Valid	6	0	o35-58i70-96o108-129i141-159o210-234i254-273o	6	36-58,74-96,108-130,149-171,209-231,260-282	5	o35-57i70-92o107-129i209-231o246-268i
IPI00169194	"OR56B4 Olfactory receptor 56B4"	Receptors	GPCR;Olf	Valid	7	0	o32-55i67-93o105-126i138-156o207-228i249-269o275-298i	7	36-58,68-90,103-125,146-168,208-230,245-267,275-297	7	o32-54i67-89o104-126i146-168o206-228i249-268o273-295i
IPI00169032	"OR5A1 Olfactory receptor 5A1"	Receptors	GPCR;Olf	Valid	7	0	o28-51i63-81o101-123i143-161o203-224i245-264o276-295i	8	9-31,34-56,62-84,97-119,144-166,205-227,242-263,275-296	7	o29-51i63-85o95-117i149-171o203-225i244-266o276-295i
IPI00303451	"OR5A2 Olfactory receptor 5A2"	Receptors	GPCR;Olf	Valid	7	0	o26-49i61-79o99-119i131-155o201-227i239-261o273-293i	5	28-50,96-118,131-153,208-230,273-294	7	o26-48i61-80o95-117i130-152o205-227i239-261o276-293i
IPI00871614	"OR5AC2 Uncharacterized protein OR5AC2 (Fragment)"	Receptors	GPCR;Olf	Valid	7	0	o22-48i60-81o101-120i140-158o194-216i237-261o273-292i	6	21-43,94-116,146-168,196-218,245-267,272-293	7	o27-49i61-83o98-120i140-162o196-218i238-260o275-292i
IPI00169217	"OR5AK2 Similar to Olfactory receptor MOR203-2"	Receptors	GPCR;Olf	Valid	8	0	i31-51o71-96i108-126o146-168i180-199o244-269i290-308o320-340i	6	30-52,74-96,147-169,183-205,258-280,320-341	8	i32-54o74-96i109-126o146-168i188-210o244-266i286-308o323-340i
IPI00169030	"OR5AN1 Olfactory receptor 5AN1"	Receptors	GPCR;Olf	Valid	7	0	o24-49i61-80o92-110i131-151o194-222i243-262o274-293i	6	8-30,33-54,95-117,126-148,208-230,271-293	7	o27-49i61-78o93-115i141-163o200-222i242-264o274-293i
IPI00169000	"OR5AP2 Similar to Olfactory receptor Olfr238"	Receptors	GPCR;Olf	Valid	7	0	o33-55i67-86o106-125i137-165o204-232i244-267o279-299i	6	41-63,102-124,137-159,207-229,246-268,278-300	7	i34-56o66-84i105-127o142-164i211-233o248-267i280-299o
IPI00169081	"OR5AR1 Olfactory receptor 5AR1"	Receptors	GPCR;Olf	Valid	7	0	o25-48i60-78o98-120i140-158o197-225i237-260o272-292i	7	19-41,60-82,99-121,140-162,206-227,243-264,273-293	7	o26-48i61-83o98-120i140-162o204-226i238-260o275-292i
IPI00295616	"OR5AS1 Olfactory receptor 5AS1"	Receptors	GPCR;Olf	Valid	7	0	o20-48i60-78o98-118i130-150o197-226i238-261o273-292i	5	32-54,127-149,208-229,240-262,269-291	7	o27-49i61-83o98-120i140-162o206-228i241-263o273-292i
IPI00169253	"OR5AT1 Olfactory receptor OR1-45"	Receptors	GPCR;Olf	Invalid	7	0	o13-44i56-75o87-106i118-142o224-246i267-286o298-318i	8	13-35,54-76,85-107,119-141,171-193,227-249,265-287,298-319	8	i13-35o50-72i85-104o119-141i173-195o224-246i267-286o296-318i
IPI00168973	"OR5AU1 Olfactory receptor OR14-38"	Receptors	GPCR;Olf	Valid	6	0	i77-99o119-138i150-171o248-272i293-311o323-343i	6	73-95,146-168,191-213,245-267,291-312,324-344	8	i80-102o117-139i152-171o181-203i208-230o250-272i292-311o326-343i
IPI00185232	"OR5AY1 Olfactory receptor 5AY1"	Receptors	GPCR;Olf	Valid	7	0	o20-49i56-76o96-118i138-159o192-219i240-258o270-290i	7	25-47,55-77,93-115,124-146,206-228,237-259,270-291	6	i27-49o90-112i146-168o192-214i235-257o267-289i
IPI00060337	"OR5B12 Olfactory receptor 5B12"	Receptors	GPCR;Olf	Valid	7	0	o23-48i60-84o90-114i135-156o195-223i235-258o270-290i	6	23-45,76-98,134-156,199-221,240-261,270-291	7	o22-44i57-76o91-113i134-156o201-223i236-258o273-290i
IPI00140505	"OR5B17 Olfactory receptor 5B17"	Receptors	GPCR;Olf	Invalid	7	0	o25-49i56-74o89-113i134-156o195-224i236-259o271-290i	6	17-39,72-94,134-156,203-224,238-260,269-291	7	o27-49i56-75o90-112i138-160o205-224i236-258o271-290i
IPI00375736	"OR5B2 Olfactory receptor 5B2"	Receptors	GPCR;Olf	Valid	7	0	o23-48i89-108o128-149i156-176o196-223i235-259o271-290i	6	21-43,89-111,132-154,199-221,239-260,269-291	7	o25-47i59-81o96-118i139-161o202-224i236-258o273-290i
IPI00140509	"OR5B21 Olfactory receptor 5B21"	Receptors	GPCR;Olf	Valid	7	0	o23-46i58-76o96-118i130-148o195-222i234-258o270-289i	7	27-48,93-115,134-156,176-198,205-226,236-258,267-289	6	i25-47o96-118i138-160o198-220i233-255o270-289i
IPI00169148	"OR5B3 Olfactory receptor 5B3"	Receptors	GPCR;Olf	Valid	7	0	o25-49i61-85o97-118i138-156o196-224i236-259o271-290i	6	34-56,62-84,88-110,206-228,238-260,270-291	7	o25-47i59-81o96-118i138-157o195-224i236-258o273-290i
IPI00169254	"OR5BF1 Olfactory receptor 5BF1"	Receptors	GPCR;Olf	Valid	7	0	o20-46i58-76o96-117i138-156o195-217i238-258o270-290i	7	25-47,57-79,93-115,134-156,201-223,234-256,269-291	7	o24-46i59-81o96-113i134-156o195-217i238-260o270-292i
IPI00470370	"OR5BU1 Olfactory receptor 5BU1"	Receptors	GPCR;Olf	Valid	6	0	i21-47o59-77i89-113o190-214i235-258o270-290i	8	29-51,59-81,92-114,131-153,175-197,205-227,239-261,268-290	5	o27-49i90-112o195-217i238-260o270-292i
IPI00185143	"OR5C1 Olfactory receptor OR9-31"	Receptors	GPCR;Olf	Valid	7	Y	n2-12c30/31o50-73i85-103o123-145i165-183o222-246i267-286o298-317i	7	24-46,89-111,136-157,174-196,205-227,242-264,267-288	7	o20-42i54-73o93-115i135-157o193-215i236-255o270-287i
IPI00169052	"OR5D13 Olfactory receptor 5D13"	Receptors	GPCR;Olf	Valid	7	0	o29-53i60-80o100-122i142-166o202-223i244-263o269-292i	7	20-42,60-82,100-122,146-168,202-224,242-264,270-292	7	o29-51i58-80o100-122i143-165o202-224i240-262o272-294i
IPI00169051	"OR5D14 Olfactory receptor 5D14"	Receptors	GPCR;Olf	Valid	6	0	o27-50i62-80o100-122i142-167o199-228i240-261o	8	17-39,91-113,117-139,144-166,183-205,208-229,244-265,274-295	7	i29-51o100-122i142-164o184-206i213-230o240-262i275-294o
IPI00386339	"OR5D16 Olfactory receptor 5D16"	Receptors	GPCR;Olf	Invalid	7	0	o27-51i63-89o101-122i142-162o199-227i239-261o273-294i	7	32-54,105-127,144-166,185-207,210-231,241-263,272-294	7	o29-51i63-85o100-122i142-164o204-226i239-261o276-294i
IPI00872886	"OR5D18 Olfactory receptor OR11-152"	Receptors	GPCR;Olf	Valid	7	0	o28-49i61-79o99-121i141-160o198-227i239-260o272-291i	7	31-53,63-85,102-124,142-164,203-225,241-262,271-293	7	o28-50i62-84o99-121i141-163o204-226i238-260o275-293i
IPI00029411	"OR5F1 Olfactory receptor 5F1"	Receptors	GPCR;Olf	Valid	7	0	o25-48i60-79o99-120i140-158o201-225i237-260o272-292i	6	11-33,95-117,131-153,204-226,238-260,271-293	7	o26-48i61-83o98-120i140-158o204-226i238-260o275-292i
IPI00470569	"OR5H1 Olfactory receptor 5H1"	Receptors	GPCR;Olf	Valid	7	0	o27-50i57-79o99-120i140-158o196-225i237-260o275-292i	7	25-47,57-79,99-121,125-147,200-222,245-267,271-293	7	o28-50i57-79o99-118i139-158o204-226i238-260o275-294i
IPI00874207	"OR5H14 Uncharacterized protein OR5H14"	Receptors	GPCR;Olf	Valid	7	0	o27-50i62-87o99-120i140-158o196-225i237-255o275-292i	7	26-48,61-83,98-120,131-153,199-221,242-263,271-293	7	o28-50i57-79o99-118i139-158o199-221i242-261o276-293i
IPI00470611	"OR5H15 Olfactory receptor 5H15"	Receptors	GPCR;Olf	Invalid	7	0	o27-50i57-79o99-120i140-158o196-225i237-255o275-292i	7	25-47,57-79,99-121,125-147,200-222,242-264,270-292	7	o28-50i57-79o99-118i139-158o204-226i238-260o275-294i
IPI00169163	"OR5H2 Olfactory receptor OR3-10"	Receptors	GPCR;Olf	Valid	7	0	o32-55i62-83o103-125i145-163o201-230i242-265o277-297i	6	32-54,62-84,134-156,206-228,245-267,276-298	7	o32-54i61-83o103-125i146-168o201-223i243-265o280-297i
IPI00250136	"OR5H6 Olfactory receptor OR3-11"	Receptors	GPCR;Olf	Valid	7	Y	n2-9c14/15o43-66i73-94o114-136i156-174o212-241i253-271o291-308i	6	27-49,59-81,92-114,133-155,205-227,273-295	7	o29-51i58-80o100-122i142-164o206-228i240-262o277-294i
IPI00014282	"OR5I1 Olfactory receptor 5I1"	Receptors	GPCR;Olf	Valid	7	0	o27-50i62-81o101-120i132-152o208-228i240-262o274-292i	5	31-53,64-86,129-151,208-229,272-294	7	o28-50i63-85o100-122i146-168o206-228i240-262o275-294i
IPI00169102	"OR5J2 Olfactory receptor 5J2"	Receptors	GPCR;Olf	Valid	7	0	o25-48i60-78o98-120i141-161o197-226i238-261o273-292i	5	27-49,87-109,114-136,202-224,240-262	7	o26-48i61-83o98-120i141-163o204-226i238-260o275-292i
IPI00400819	"OR5K1 Olfactory receptor 5K1"	Receptors	GPCR;Olf	Invalid	7	0	o26-48i60-79o99-120i140-168o197-225i237-260o272-292i	6	23-45,58-80,95-117,200-222,244-266,270-292	5	o28-50i146-168o204-226i238-260o275-292i
IPI00169248	"OR5K2 Olfactory receptor 5K2"	Receptors	GPCR;Olf	Valid	7	0	o26-48i60-79o99-120i140-168o197-225i237-260o272-292i	7	23-45,59-81,96-118,142-164,200-222,245-267,270-292	5	o28-50i146-168o204-226i238-260o275-292i
IPI00470612	"OR5K3 Olfactory receptor 5K3"	Receptors	GPCR;Olf	Invalid	6	0	i26-51o57-78i99-120o197-223i235-258o270-290i	4	25-47,104-126,200-222,268-290	5	o29-51i101-120o198-220i233-255o270-292i
IPI00470613	"OR5K4 Olfactory receptor 5K4"	Receptors	GPCR;Olf	Valid	5	0	o26-51i58-79o197-225i237-259o271-289i	6	7-29,31-52,59-81,200-222,241-262,270-290	4	i27-49o204-226i238-260o270-289i
IPI00169050	"OR5L1 Olfactory receptor 5L1"	Receptors	GPCR;Olf	Valid	8	0	i25-48o60-79i91-120o140-164i184-203o209-226i238-259o274-292i	8	9-31,67-88,90-112,116-138,144-166,179-201,210-231,270-292	8	i27-49o59-78i91-113o118-140i147-169o208-230i237-259o274-292i
IPI00386344	"OR5L2 Olfactory receptor 5L2"	Receptors	GPCR;Olf	Invalid	8	0	i25-47o59-79i91-113o119-135i147-168o208-226i238-259o274-292i	8	19-41,61-83,90-112,116-138,145-167,179-201,210-232,270-292	8	i27-49o59-78i91-113o118-135i147-169o208-230i237-259o274-292i
IPI00303583	"OR5M1 Olfactory receptor 5M1"	Receptors	GPCR;Olf	Invalid	7	0	o26-48i60-79o91-115i136-154o200-225i237-261o273-292i	6	29-51,101-123,144-166,206-227,240-262,273-295	7	o26-48i61-83o98-120i140-162o204-226i238-260o275-292i
IPI00375733	"OR5M10 Olfactory receptor 5M10"	Receptors	GPCR;Olf	Invalid	7	0	o26-48i60-79o91-115i136-154o200-225i237-261o273-292i	5	29-51,101-123,206-227,240-262,272-293	7	o26-48i61-83o98-120i140-162o199-221i241-263o273-292i
IPI00332085	"OR5M11 Olfactory receptor 5M11"	Receptors	GPCR;Olf	Valid	7	0	o26-48i60-79o91-119i139-161o199-224i236-260o272-291i	5	6-28,32-54,94-116,201-223,268-290	7	o26-48i60-82o97-119i139-161o203-225i237-259o272-291i
IPI00303581	"OR5M3 Olfactory receptor 5M3"	Receptors	GPCR;Olf	Valid	7	0	o23-46i58-77o89-118i138-160o198-223i235-258o270-290i	6	24-46,99-120,137-159,204-225,237-258,270-291	6	i25-47o96-118i138-160o202-224i236-258o273-290i
IPI00303582	"OR5M8 Olfactory receptor 5M8"	Receptors	GPCR;Olf	Valid	7	0	o24-47i59-76o91-119i139-157o199-220i241-260o272-291i	7	6-28,31-52,91-113,137-159,201-223,239-261,270-292	6	i26-48o97-119i139-161o201-223i236-258o273-291i
IPI00169077	"OR5M9 Olfactory receptor 5M9"	Receptors	GPCR;Olf	Valid	7	0	o23-46i58-77o89-118i138-162o198-224i236-258o270-290i	5	23-45,96-118,138-160,199-221,270-291	6	i25-47o90-112i142-164o200-222i235-257o272-291i
IPI00103896	"OR5P2 Olfactory receptor 5P2"	Receptors	GPCR;Olf	Valid	7	0	o25-44i56-74o94-116i137-163o202-222i234-257o269-288i	6	34-56,97-119,140-162,173-195,202-223,266-288	7	o25-44i57-79o94-116i141-163o200-222i234-256o271-288i
IPI00103899	"OR5P3 Olfactory receptor 5P3"	Receptors	GPCR;Olf	Valid	7	0	o25-48i60-86o92-118i130-150o206-226i238-261o273-292i	5	24-46,94-116,142-164,201-223,272-293	7	o26-48i60-82o97-119i139-161o204-226i238-260o275-292i
IPI00169209	"OR5R1 Olfactory receptor 5R1"	Receptors	GPCR;Olf	Valid	7	0	o28-48i60-78o98-120i140-162o197-226i238-261o273-292i	7	1-23,26-48,100-122,142-164,206-227,242-263,271-293	7	o27-49i61-83o98-120i140-162o204-226i238-260o275-292i
IPI00168932	"OR5T1 Olfactory receptor 5T1"	Receptors	GPCR;Olf	Valid	8	0	i37-59o71-94i106-132o152-181i193-214o220-238i250-272o284-304i	7	18-40,44-66,74-96,112-134,158-180,213-235,283-305	7	o37-59i71-90o110-132i152-174o215-237i249-271o284-306i
IPI00169007	"OR5T2 Olfactory receptor OR11-177"	Receptors	GPCR;Olf	Valid	7	0	o65-87i99-118o130-159i179-197o237-264i276-299o311-331i	5	65-87,134-156,185-207,241-263,308-330	7	o65-87i100-122o137-159i179-201o242-264i276-298o311-333i
IPI00169008	"OR5T3 Olfactory receptor OR11-178"	Receptors	GPCR;Olf	Valid	7	0	o55-78i90-109o121-150i170-192o228-255i267-290o302-322i	6	48-70,91-113,130-152,176-198,237-259,299-321	7	o56-78i91-113o128-150i170-192o233-255i268-290o300-322i
IPI00244663	"OR5U1 Olfactory receptor 5U1"	Receptors	GPCR;Olf	Valid	7	0	o23-47i59-76o96-118i139-160o195-217i238-258o270-290i	8	1-18,28-50,59-81,91-113,138-160,200-222,236-258,270-292	7	o24-46i59-81o96-118i138-160o195-217i238-260o270-292i
IPI00303696	"OR5W2 Olfactory receptor 5W2"	Receptors	GPCR;Olf	Valid	7	0	o25-48i60-78o98-120i140-158o197-223i235-260o275-292i	6	26-48,96-118,144-166,210-232,242-263,272-293	7	o27-49i61-83o98-120i140-162o204-226i238-260o275-292i
IPI00029412	"OR6A2 Olfactory receptor 6A2"	Receptors	GPCR;Olf	Valid	7	0	o20-40i61-86o106-125i145-167o205-230i242-265o277-297i	8	20-42,58-80,100-122,131-153,156-178,208-230,243-265,278-300	7	o18-40i61-83o103-125i151-173o207-229i242-264o279-297i
IPI00375263	"OR6B1 Olfactory receptor, family 6, subfamily B, member 1"	Receptors	GPCR;Olf	Valid	7	0	o186-211i223-247o253-281i301-323o361-388i400-420o432-451i	9	19-41,130-152,168-190,194-216,256-278,296-318,363-385,398-420,431-452	7	o188-210i222-244o259-281i302-324o361-383i396-418o433-451i
IPI00335346	"OR6B2 Similar to Olfactory receptor MOR103-2"	Receptors	GPCR;Olf	Valid	7	0	o100-125i134-150o176-195i207-233o275-301i313-336o348-367i	7	103-125,132-154,169-191,214-236,277-299,317-339,346-368	6	i103-125o173-195i208-230o276-298i311-333o348-367i
IPI00303685	"OR6B3 Similar to Olfactory receptor MOR103-2"	Receptors	GPCR;Olf	Valid	9	Y	n3-10c16/17o32-52i73-99o119-135i155-181o193-214i221-239o261-287i299-321o333-353i	7	72-94,102-124,139-161,184-206,247-269,285-307,316-338	7	o70-92i104-123o143-165i178-200o246-268i281-303o318-337i
IPI00399337	"OR6C1 Olfactory receptor 6C1"	Receptors	GPCR;Olf	Invalid	6	0	o23-46i58-76o96-118i138-162o195-219i239-258o	5	21-43,93-115,141-163,201-223,238-260	7	o24-46i59-81o96-118i138-160o202-224i236-258o273-290i
IPI00437595	"OR6C2 Olfactory receptor 6C2"	Receptors	GPCR;Olf	Valid	7	0	o23-48i60-79o99-118i138-155o196-219i239-258o270-290i	5	8-30,93-115,135-157,198-220,238-260	7	o24-46i59-81o96-118i138-160o198-220i241-258o273-290i
IPI00437594	"OR6C3 Olfactory receptor 6C3"	Receptors	GPCR;Olf	Invalid	7	0	o20-48i60-83o95-117i137-154o195-218i239-258o270-289i	5	19-41,93-115,139-161,199-221,237-258	7	o20-42i63-85o95-117i137-159o197-219i240-257o267-289i
IPI00873688	"OR6C4 Uncharacterized protein OR6C4 (Fragment)"	Receptors	GPCR;Olf	Valid	7	0	o31-56i68-87o107-126i146-168o203-227i248-267o279-298i	6	29-51,97-119,150-172,200-222,250-272,275-297	7	o32-54i67-89o104-126i146-168o206-228i249-266o279-298i
IPI00470601	"OR6C6 Olfactory receptor 6C6"	Receptors	GPCR;Olf	Valid	7	0	o20-49i61-84o96-118i138-159o198-224i236-258o273-290i	8	8-30,37-59,63-85,95-117,139-161,201-223,238-260,267-289	7	o24-46i59-81o96-118i138-160o198-220i241-258o273-290i
IPI00470614	"OR6C65 Olfactory receptor 6C65"	Receptors	GPCR;Olf	Invalid	5	0	o23-48i60-79o99-118i138-159o198-224i	6	5-27,31-52,95-117,142-164,200-222,238-260	7	o24-46i59-81o96-118i138-160o198-220i241-258o273-290i
IPI00470615	"OR6C68 olfactory receptor, family 6, subfamily C, member 68"	Receptors	GPCR;Olf	Valid	7	Y	n10-17c21/22o31-51i63-88o94-123i143-160o201-224i244-263o275-295i	6	12-34,51-73,77-99,120-142,183-205,222-244	6	i7-29o44-66i127-149o181-203i223-242o252-274i
IPI00470605	"OR6C70 Olfactory receptor 6C70"	Receptors	GPCR;Olf	Valid	6	0	o23-48i60-79o99-118i138-160o195-219i239-258o	7	8-30,36-58,93-115,140-162,166-188,199-221,238-260	7	o25-47i59-81o96-118i138-160o196-218i239-258o273-290i
IPI00470600	"OR6C74 Olfactory receptor 6C74"	Receptors	GPCR;Olf	Valid	7	0	o23-46i58-76o96-118i138-159o192-214i235-258o270-290i	6	7-29,35-57,93-115,141-163,199-221,238-260	7	o24-46i59-81o96-118i138-160o193-215i236-258o271-290i
IPI00470603	"OR6C75 Olfactory receptor 6C75"	Receptors	GPCR;Olf	Invalid	7	0	o23-48i60-79o99-118i130-155o192-214i235-258o270-290i	6	23-45,63-85,94-116,141-163,200-222,238-260	7	o24-46i59-81o96-118i138-160o193-215i236-258o273-290i
IPI00399342	"OR6C76 Olfactory receptor 6C76"	Receptors	GPCR;Olf	Valid	7	0	o23-49i61-83o95-117i137-158o197-218i238-257o269-289i	5	21-43,98-120,140-162,199-221,236-258	7	o23-45i58-80o95-117i137-159o197-219i240-257o267-289i
IPI00303771	"OR6F1 Olfactory receptor 6F1"	Receptors	GPCR;Olf	Valid	7	0	o25-49i61-87o99-120i132-158o197-221i242-261o273-292i	7	24-46,57-79,92-114,141-163,202-224,239-261,268-290	7	o27-49i61-83o98-120i141-163o200-222i243-260o270-292i
IPI00168977	"OR6J1 Olfactory receptor 6J1"	Receptors	GPCR;Olf	Valid	7	0	o24-46i58-81o101-119i139-161o204-225i237-260o272-291i	7	26-48,60-82,93-115,141-163,206-228,238-259,268-290	7	o24-46i59-76o91-113i140-162o203-225i237-259o274-291i
IPI00386388	"OR6K2 Olfactory receptor 6K2"	Receptors	GPCR;Olf	Valid	6	0	i21-47o59-79i100-119o208-227i239-261o273-293i	8	24-46,57-79,108-130,145-167,177-199,209-231,239-261,270-292	6	i25-47o57-76i97-119o205-227i239-261o271-293i
IPI00871783	"OR6K3 Olfactory receptor OR1-18"	Receptors	GPCR;Olf	Invalid	5	0	o41-65i156-173o216-241i253-275o287-307i	8	48-70,73-95,99-121,130-151,163-185,222-244,254-275,284-306	5	o40-62i156-178o219-241i253-275o285-307i
IPI00169175	"OR6K6 Olfactory receptor OR1-21"	Receptors	GPCR;Olf	Valid	7	Y	n15-22c30/31o54-75i87-110o130-148i168-191o234-256i268-289o295-316i	7	44-66,96-118,139-161,176-198,204-225,236-258,267-289	7	o22-44i57-76o96-118i138-160o199-221i234-256o266-288i
IPI00398850	"OR6M1 Olfactory receptor 6M1"	Receptors	GPCR;Olf	Valid	7	0	o23-49i58-80o100-118i139-160o197-218i238-258o270-289i	6	8-30,60-82,93-115,139-161,203-225,268-290	7	o25-47i59-81o96-118i139-161o201-223i235-257o270-289i
IPI00169208	"OR6N1 Olfactory receptor 6N1"	Receptors	GPCR;Olf	Valid	7	0	o25-50i62-82o102-120i140-158o207-226i238-260o272-292i	4	28-50,210-232,240-262,271-293	7	o25-47i59-78o98-120i141-163o207-229i241-260o270-292i
IPI00386390	"OR6N2 Olfactory receptor 6N2"	Receptors	GPCR;Olf	Valid	5	0	o25-46i58-75o200-226i238-260o272-292i	7	8-30,34-56,82-104,140-162,202-224,240-261,269-291	7	o26-48i61-78o98-120i140-162o196-218i238-260o275-292i
IPI00303725	"OR6P1 Olfactory receptor 6P1"	Receptors	GPCR;Olf	Valid	7	0	o25-52i59-81o101-120i140-162o200-225i237-253o273-292i	7	34-56,62-84,98-120,124-146,202-224,237-259,270-292	7	o26-48i61-83o98-120i125-147o204-226i238-260o273-292i
IPI00303589	"OR6Q1 Olfactory receptor 6Q1"	Receptors	GPCR;Olf	Valid	7	0	o27-53i60-76o96-124i136-162o204-230i242-265o277-296i	6	30-52,99-121,147-169,207-229,243-265,274-296	7	o25-47i68-90o105-124i145-167o208-230i242-264o279-296i
IPI00051746	"OR6S1 Olfactory receptor OR14-37"	Receptors	GPCR;Olf	Valid	7	0	o29-50i62-83o103-122i134-159o203-229i241-263o275-295i	7	22-44,62-84,97-119,143-165,207-229,242-263,278-300	7	o29-51i63-85o100-122i142-164o207-229i241-263o273-295i
IPI00169066	"OR6T1 Olfactory receptor 6T1"	Receptors	GPCR;Olf	Valid	7	0	o22-50i62-82o102-124i144-168o197-225i237-260o272-292i	7	19-41,62-84,95-117,141-163,202-224,240-261,272-294	7	o23-45i66-88o98-120i141-163o204-226i238-260o273-292i
IPI00166080	"OR6V1 Olfactory receptor OR7-3"	Receptors	GPCR;Olf	Valid	3	0	o33-57i77-99o142-163i	5	1-23,25-46,79-101,144-166,185-207	5	i2-24o34-56i77-99o142-164i183-205o
IPI00176452	"OR6X1;OR6M1 Olfactory receptor 6X1"	Receptors	GPCR;Olf	Valid	7	0	o25-48i55-73o85-118i138-162o198-224i236-258o270-290i	7	16-38,56-78,86-108,139-161,197-219,238-260,270-291	7	o26-48i55-74o84-106i144-166o202-224i236-258o268-290i
IPI00169197	"OR6Y1 Olfactory receptor 6Y1"	Receptors	GPCR;Olf	Valid	7	0	o30-53i65-86o106-125i145-167o205-230i242-265o277-297i	6	33-55,104-126,145-167,207-229,243-265,276-298	7	o31-53i66-88o103-125i146-168o209-231i243-265o280-297i
IPI00009180	"OR7A10 Olfactory receptor 7A10"	Receptors	GPCR;Olf	Valid	7	0	o25-48i60-79o91-120i140-158o197-216i237-260o272-292i	7	7-29,33-55,61-83,100-122,141-163,192-214,240-262	7	o26-48i61-83o98-120i140-162o197-219i238-260o270-292i
IPI00022490	"OR7A17 Olfactory receptor 7A17"	Receptors	GPCR;Olf	Valid	7	0	o26-48i60-79o91-120i140-168o197-216i237-260o272-292i	6	27-49,60-82,99-121,142-164,204-226,240-262	7	o26-48i61-83o98-120i140-162o200-222i243-265o270-292i
IPI00018735	"OR7A5 Olfactory receptor 7A5"	Receptors	GPCR;Olf	Valid	8	0	i26-47o59-79i91-110o130-150i157-178o198-216i237-260o272-292i	5	33-55,99-121,134-156,192-214,240-262	7	o26-48i61-83o98-120i140-162o196-218i238-260o270-292i
IPI00008839	"OR7C1 Olfactory receptor 7C1"	Receptors	GPCR;Olf	Valid	7	0	o23-47i59-79o91-120i140-158o197-219i240-260o272-292i	6	20-42,100-122,141-163,202-224,246-267,273-295	7	o26-48i61-83o98-120i140-162o197-219i238-260o270-292i
IPI00419409	"OR7C2 Olfactory receptor OR19-22"	Receptors	GPCR;Olf	Valid	8	0	i21-37o67-89i101-121o133-156i182-200o239-258i278-301o313-333i	6	18-40,66-88,134-156,177-199,244-266,282-304	8	i13-35o67-89i102-119o134-156i184-206o239-261i282-301o311-333i
